,cell,mcc,net,area,lon,lat,zone,road,dist_road,traffic,priority,clusterId
10345,3112,624,2,40,13.298263549805,4.9060821533203,0,POINT (13.29809855567703 4.905681793374129),0.04812467763655445,0.8045834570395541,0.0,57.0
10346,21975,624,2,40,13.306503295898,4.8978424072266,0,POINT (13.30727305161463 4.897469456101817),0.09482896353589361,0.5067288527272826,0.0,57.0
10348,21789,624,2,40,14.546585083008,5.8893585205078,0,POINT (14.547413763795504 5.889339118292554),0.09168413597950907,0.8802817317210575,0.0,57.0
10349,22382,624,2,40,14.546585083008,5.8893585205078,0,POINT (14.547413763795504 5.889339118292554),0.09168413597950907,0.8386112690114245,0.0,57.0
10367,16142,624,2,40,14.546585083008,5.8893585205078,0,POINT (14.547413763795504 5.889339118292554),0.09168413597950907,0.850798746730813,0.0,57.0
10368,21939,624,2,40,13.706568,4.581174,1,POINT (13.70641249139581 4.579268858487296),0.21254214048237513,0.06379640312843804,0.0,57.0
10369,11702,624,2,40,13.696517944336,4.5696258544922,1,POINT (13.696254630577897 4.578120034838349),0.9449605838418355,0.6629174238335825,0.0,57.0
10370,3409,624,2,40,13.344955444336,4.8374176025391,0,POINT (13.34482129562295 4.8367828845639735),0.07212556104811456,0.06292354873147876,0.0,57.0
10371,21787,624,2,40,14.546585083008,5.8893585205078,0,POINT (14.547413763795504 5.889339118292554),0.09168413597950907,0.23120725462290148,0.0,57.0
10372,19002,624,2,40,13.689863,4.582514,1,POINT (13.690506069924396 4.577885676825616),0.5195585452922786,0.05901510480132843,0.0,57.0
15132,19003,624,2,40,13.696518,4.584732,1,POINT (13.696950496179369 4.5781594297832555),0.7324069638825772,0.8422296596008588,0.0,57.0
15134,21817,624,2,40,13.691024780273,4.5902252197266,1,POINT (13.692270628180495 4.5779704178666805),1.3696506631170822,0.46487866834866143,0.0,57.0
15749,17501,624,2,40,13.673859,4.574432,1,POINT (13.67411257605957 4.57493113977597),0.06221277047351837,0.9262272636188508,0.0,57.0
15755,21747,624,2,40,13.683243,4.577866,1,POINT (13.683925689199981 4.576659991124558),0.1539780266983208,0.27022787491299005,0.0,57.0
16950,21749,624,2,40,13.682442,4.574089,1,POINT (13.68157037440821 4.574918818378308),0.13359583983570536,0.881906196843336,0.0,57.0
17116,41731,624,2,40,13.676834,4.582443,1,POINT (13.67707264516531 4.5751844408898705),0.807548275750961,0.8517291208642254,0.0,57.0
17117,23402,624,2,40,13.692032,4.579514,1,POINT (13.692270628180495 4.5779704178666805),0.1736644887702107,0.9924975997937373,0.0,57.0
17118,12502,624,2,40,13.706245,4.579353,1,POINT (13.70641249139581 4.579268858487296),0.02078909289165785,0.8495549941974945,0.0,57.0
17246,21818,624,2,40,13.679352,4.576149,1,POINT (13.679286641069552 4.57514873398236),0.11146018320413538,0.8721873191222668,0.0,57.0
17327,21685,624,2,40,13.684387,4.579468,1,POINT (13.685312977994215 4.5776547553931834),0.22624349237611133,0.49089893257096406,0.0,57.0
17330,21746,624,2,40,13.690853,4.583359,1,POINT (13.690506069924396 4.577885676825616),0.60981937074023,0.192210625346953,0.0,57.0
17575,23401,624,2,40,13.70018,4.580612,1,POINT (13.700168392626694 4.578297228271424),0.2573940879553388,0.18525650218338086,0.0,57.0
17576,21742,624,2,40,13.661499,4.573059,1,POINT (13.661461266685592 4.5733660708154105),0.034399914426795956,0.4935816794522966,0.0,57.0
17689,21761,624,2,40,13.710251,4.575806,1,POINT (13.708711395979208 4.579448734129414),0.4395336449552333,0.6495885392279972,0.0,57.0
19085,1998,624,2,40,13.744583129883,4.5833587646484,1,POINT (13.747160778397728 4.586231956910638),0.4285991391625509,0.27108160982713003,0.0,57.0
19086,23462,624,2,40,13.743209838867,4.5833587646484,1,POINT (13.746168277242958 4.587199647632019),0.5384499328287385,0.6611784335243356,0.0,57.0
19246,12501,624,2,40,13.704758,4.581528,1,POINT (13.70472663921052 4.579188476035881),0.26016641778766986,0.4613494416043381,0.0,57.0
19441,21744,624,2,40,13.700637817383,4.5833587646484,1,POINT (13.701337165205217 4.578391943777291),0.5576985646654099,0.09860404920146415,0.0,57.0
25050,41211,624,2,40,13.691025,4.577866,1,POINT (13.690506069924396 4.577885676825616),0.0575599072954567,0.11440451024053855,0.0,57.0
25051,41732,624,2,40,13.659439086914,4.5737457275391,1,POINT (13.659669970158404 4.572772380613628),0.11121562988645922,0.2710057588416567,0.0,57.0
25053,21741,624,2,40,13.677292,4.576492,1,POINT (13.67707264516531 4.5751844408898705),0.14741281846143806,0.7878059372062417,0.0,57.0
25054,23727,624,2,40,13.671798706055,4.5751190185547,1,POINT (13.67165273893525 4.574757718199322),0.04331021594102324,0.03580459574758177,0.0,57.0
25060,16922,624,2,40,13.652572631836,4.5682525634766,1,POINT (13.652473184274584 4.5678734934848535),0.04356814529347678,0.19285080785736364,0.0,57.0
25062,2399,624,2,40,13.664932250977,4.5737457275391,1,POINT (13.664776644666858 4.57398113487028),0.03134749648302547,0.22117289400107654,0.0,57.0
25063,16923,624,2,40,13.65119934082,4.5723724365234,1,POINT (13.653722926037744 4.568795838110049),0.48621688243789646,0.02541305073452582,0.0,57.0
25065,16921,624,2,40,13.655319213867,4.5723724365234,1,POINT (13.656443356531753 4.570949987225646),0.201352810657697,0.9154514496194602,0.0,57.0
25066,23728,624,2,40,13.664932250977,4.5737457275391,1,POINT (13.664776644666858 4.57398113487028),0.03134749648302547,0.3966285110139357,0.0,57.0
25070,23726,624,2,40,13.669052124023,4.5751190185547,1,POINT (13.66916155349304 4.5745653535214785),0.06274819425617711,0.14226913304081268,0.0,57.0
25073,41572,624,2,40,13.653945922852,4.5682525634766,1,POINT (13.653722926037744 4.568795838110049),0.06527051439427335,0.9595701826857629,0.0,57.0
25074,11723,624,2,40,13.65119934082,4.5723724365234,1,POINT (13.653722926037744 4.568795838110049),0.48621688243789646,0.5730544571270073,0.0,57.0
25075,41573,624,2,40,13.653945922852,4.5709991455078,1,POINT (13.654886585655333 4.569724385343619),0.1759637041814248,0.8112717134536418,0.0,57.0
25076,2398,624,2,40,13.671798706055,4.5751190185547,1,POINT (13.67165273893525 4.574757718199322),0.04331021594102324,0.5265079560715227,0.0,57.0
25077,17502,624,2,40,13.659439086914,4.5737457275391,1,POINT (13.659669970158404 4.572772380613628),0.11121562988645922,0.43837497462488906,0.0,57.0
25078,21748,624,2,40,13.677979,4.574432,1,POINT (13.67814343329573 4.575187039279854),0.08591206805105299,0.8858310649960927,0.0,57.0
25079,16063,624,2,40,13.686904907227,4.5764923095703,1,POINT (13.687179292554845 4.577717032933748),0.139537679425771,0.1263077162881795,0.0,57.0
25082,21743,624,2,40,13.658065795898,4.5737457275391,1,POINT (13.6587949832861 4.572385891058303),0.17145267696265026,0.7776855939141388,0.0,57.0
25163,2397,624,2,40,13.667678833008,4.5737457275391,1,POINT (13.66758416313482 4.5744179996636944),0.07548613976087684,0.970016841610509,0.0,57.0
26368,21937,624,2,40,13.700637817383,4.5833587646484,1,POINT (13.701337165205217 4.578391943777291),0.5576985646654099,0.5779409303543281,0.0,57.0
26369,23403,624,2,40,13.698578,4.581985,1,POINT (13.698747995314903 4.5782349507308595),0.4174119462280357,0.26731159497017143,0.0,57.0
26370,11701,624,2,40,13.703384399414,4.5737457275391,1,POINT (13.702320194809403 4.5785682990200485),0.5490656179185915,0.16385658982740536,0.0,57.0
431,12101,624,2,24,11.5585,3.654705,0,POINT (11.537082156593812 3.6398389809400555),2.8950559647521175,0.8838316853860981,0.0,58.0
453,12103,624,2,24,11.530049,3.643167,0,POINT (11.529507598333964 3.6434150361100137),0.06610761426577429,0.8725670014395915,0.0,58.0
454,12102,624,2,24,11.527947,3.610191,0,POINT (11.532036921435605 3.606884271327914),0.584124302717607,0.9542523164284653,0.0,58.0
455,12831,624,2,24,11.520429,3.588388,0,POINT (11.519055029800455 3.5932440650175295),0.5610856391432953,0.3265355531953207,0.0,58.0
456,12832,624,2,24,11.522923,3.583085,0,POINT (11.519505640915071 3.593396531836248),1.2076828113529543,0.8710546024355355,0.0,58.0
457,40663,624,2,24,11.513073,3.545503,0,POINT (11.516300317322475 3.5422362447121998),0.5101347807110178,0.6671947778885168,0.0,58.0
462,9512,624,2,24,11.519486,3.489304,0,POINT (11.51698704664949 3.48882281819607),0.28246958730522725,0.5646328246769394,0.0,58.0
463,40241,624,2,24,11.509104,3.519357,0,POINT (11.51314595570119 3.519632179690973),0.4496396463622634,0.20827551952274626,0.0,58.0
464,3093,624,2,24,11.508865,3.516909,0,POINT (11.509595968250125 3.5132867437124844),0.41086557970431564,0.8808517567788842,0.0,58.0
465,3095,624,2,24,11.506746,3.523327,0,POINT (11.51338307974197 3.5232954904729468),0.736622999272958,0.2330170689831904,0.0,58.0
466,11552,624,2,24,11.511395,3.515888,0,POINT (11.512604317118132 3.515163870928177),0.1565169600858972,0.6405038396125089,0.0,58.0
467,11553,624,2,24,11.512194,3.548064,0,POINT (11.518554797819064 3.548792485555481),0.7105647568927149,0.45579628323395216,0.0,58.0
468,40243,624,2,24,11.506229,3.521805,0,POINT (11.513238994826423 3.5215883482536015),0.7783767934515678,0.21396694789315263,0.0,58.0
469,40662,624,2,24,11.509316,3.493222,0,POINT (11.509885227728631 3.494288489617446),0.13436732604503143,0.3609769253461004,0.0,58.0
470,11551,624,2,24,11.525086,3.550793,0,POINT (11.518278697928537 3.550365265866958),0.7569801850509676,0.8076309917256659,0.0,58.0
471,40661,624,2,24,11.512527,3.544235,0,POINT (11.515451481988094 3.54149209934846),0.44538307887091966,0.6935559759051648,0.0,58.0
472,11612,624,2,24,11.528324,3.605517,0,POINT (11.528370341711366 3.6042167306429462),0.14467478987339324,0.6870296556764891,0.0,58.0
742,12743,624,2,24,11.255116,3.783951,0,POINT (11.25542062184553 3.783769418017272),0.03937028449161935,0.59562707608516,0.0,58.0
745,3713,624,2,24,11.227756,3.781523,0,POINT (11.22673582134803 3.772068281187046),1.0573927572011892,0.41088558891937377,0.0,58.0
748,12741,624,2,24,11.323948,3.791044,0,POINT (11.32415097058285 3.791029068174879),0.02258103723141817,0.980739234471335,0.0,58.0
749,12742,624,2,24,11.287973,3.784522,0,POINT (11.283916494245489 3.787506992461374),0.5592306049259221,0.24927924888682573,0.0,58.0
750,3711,624,2,24,11.287591,3.784483,0,POINT (11.283569148177975 3.786998462395843),0.5266500807839344,0.20392252004485922,0.0,58.0
751,5361,624,2,24,11.238807,3.781622,0,POINT (11.24238533748715 3.7798993256839992),0.44082068373749517,0.38176305803137056,0.0,58.0
752,5381,624,2,24,11.157303,3.775041,0,POINT (11.15798141654858 3.7736312546718125),0.1738925321436311,0.15671846497634234,0.0,58.0
753,5383,624,2,24,11.089521,3.785399,0,POINT (11.086432149954959 3.772895239754149),1.4319712123142079,0.97440005365484,0.0,58.0
754,536,624,2,24,11.061812,3.801761,0,POINT (11.063862366917675 3.8018680424446814),0.22779984450568488,0.6738816812320487,0.0,58.0
755,12751,624,2,24,11.088024,3.79256,0,POINT (11.07450838977644 3.780286150515451),2.0276616033843298,0.15817343041834286,0.0,58.0
756,12753,624,2,24,11.038689,3.810198,0,POINT (11.038262358245134 3.81510901870692),0.5481280921044698,0.6196826088945387,0.0,58.0
757,537,624,2,24,10.979375,3.833385,0,POINT (10.983173724560771 3.8387562953971326),0.7309874820905555,0.9580031978036221,0.0,58.0
758,5363,624,2,24,11.167455,3.780142,0,POINT (11.16435962576847 3.7741076820481965),0.75377330527706,0.2672277547908579,0.0,58.0
759,535,624,2,24,11.09637,3.791044,0,POINT (11.087114772149391 3.772632970003855),2.290325647891413,0.43628397291132714,0.0,58.0
760,5362,624,2,24,11.206599,3.768689,0,POINT (11.2073786541591 3.7676008944336274),0.14873579772736192,0.06861244203468375,0.0,58.0
761,5382,624,2,24,11.116147,3.782509,0,POINT (11.119746527032277 3.7652086992679017),1.9647261604290909,0.5343608767535469,0.0,58.0
762,12752,624,2,24,11.062345,3.802452,0,POINT (11.063691459911979 3.8029559296575712),0.15955310244889442,0.34461632741857284,0.0,58.0
763,3702,624,2,24,10.965189,3.845904,0,POINT (10.970588883678943 3.8501058952082587),0.7597416760888321,0.31420204773419036,0.0,58.0
764,3701,624,2,24,10.959551,3.847193,0,POINT (10.959987955459269 3.853401072802882),0.6920063033552197,0.48672399579127534,0.0,58.0
765,11622,624,2,24,10.872957,3.872302,0,POINT (10.875589063662602 3.8742832434551815),0.36578691508580746,0.7658625266232276,0.0,58.0
766,12731,624,2,24,10.911512,3.862922,0,POINT (10.912232732680422 3.8707688790925943),0.8761892435289288,0.7951319568664077,0.0,58.0
767,11623,624,2,24,10.8284,3.879787,0,POINT (10.826626679188706 3.8736530919745746),0.7098654835391053,0.25407601245850286,0.0,58.0
768,12732,624,2,24,10.937692,3.855696,0,POINT (10.937962493214116 3.856693149093303),0.11486721000900132,0.23407876221075086,0.0,58.0
769,3703,624,2,24,10.928932,3.854007,0,POINT (10.929529628069304 3.8603695356442245),0.7105817187509926,0.7823340494356021,0.0,58.0
770,5372,624,2,24,10.886766,3.86299,0,POINT (10.887763526565038 3.873337261863014),1.1558730478821255,0.34885295925507,0.0,58.0
771,5373,624,2,24,10.819015,3.878805,0,POINT (10.816557666544412 3.876326499991791),0.38765166050371697,0.8574573477433935,0.0,58.0
772,11621,624,2,24,10.856553,3.873116,0,POINT (10.857410392059876 3.880450228715091),0.8210574319711537,0.5910192360028196,0.0,58.0
773,11403,624,2,24,10.777905,3.882666,0,POINT (10.77942248272447 3.891874259826409),1.0376591127921624,0.1743786465653675,0.0,58.0
774,11401,624,2,24,10.780267,3.881456,0,POINT (10.782987138506115 3.890876142796486),1.0900747621603575,0.5366331213999559,0.0,58.0
775,11402,624,2,24,10.78934,3.881531,0,POINT (10.787758788344718 3.890418574702238),1.0037011826189202,0.9417377509633328,0.0,58.0
776,546,624,2,24,10.751993,3.883036,0,POINT (10.751312932241774 3.888724592070872),0.6370260962809674,0.5584583794576036,0.0,58.0
777,545,624,2,24,10.703371,3.878559,0,POINT (10.701155623651488 3.883147776613413),0.5663554075669435,0.718377240599271,0.0,58.0
778,547,624,2,24,10.664152,3.872968,0,POINT (10.66404457971268 3.8735299618169563),0.06361356210028965,0.12412671354057403,0.0,58.0
963,5371,624,2,24,10.87372,3.871561,0,POINT (10.875589063662602 3.8742832434551815),0.36691075641701354,0.3095685909852356,0.0,58.0
964,3712,624,2,24,11.260565,3.779188,0,POINT (11.262674739947045 3.7817795542038937),0.3712612940086195,0.1820527851952648,0.0,58.0
1042,12733,624,2,24,10.868381,3.871633,0,POINT (10.870386919276996 3.8775975317890072),0.6995652643484338,0.8260200666873633,0.0,58.0
1603,41191,624,2,24,11.514275,3.525773,0,POINT (11.513818016697655 3.5260517955125295),0.059442068032474406,0.392099014253261,0.0,58.0
1604,40242,624,2,24,11.512381,3.491281,0,POINT (11.513742244292956 3.4927737958949763),0.22445271074913417,0.8851148652566623,0.0,58.0
1605,41192,624,2,24,11.511897,3.500938,0,POINT (11.509885227728631 3.494288489617446),0.7723698602463472,0.6666442684167901,0.0,58.0
1606,12283,624,2,24,11.594588,3.471814,0,POINT (11.59470966874943 3.4684202600433593),0.37760821245589976,0.36685483976774136,0.0,58.0
1611,12281,624,2,24,11.652317,3.469278,0,POINT (11.65392722793709 3.4769224435273998),0.868608444020176,0.6510245334413148,0.0,58.0
1612,12282,624,2,24,11.620023,3.47174,0,POINT (11.620075067952172 3.4716964945367863),0.007536568230135272,0.5000415669301927,0.0,58.0
1615,3094,624,2,24,11.517426,3.481479,0,POINT (11.51700313990358 3.481281033177652),0.05183904298273009,0.49117436006681725,0.0,58.0
1616,41193,624,2,24,11.507232,3.525055,0,POINT (11.513451895167037 3.523869986116466),0.7027761274075011,0.7597667635367578,0.0,58.0
1617,11571,624,2,24,11.316605,3.598881,0,POINT (11.30885944552827 3.6019401219219844),0.9244255168254842,0.3123880273559744,0.0,58.0
1618,5323,624,2,24,11.318321,3.529358,0,POINT (11.314194694536269 3.527998827800701),0.4822482679830346,0.5724867289995853,0.0,58.0
1619,11572,624,2,24,11.312485,3.581314,0,POINT (11.303900124877572 3.5840685632515488),1.0007537824399297,0.1031020622129526,0.0,58.0
1620,5322,624,2,24,11.318665,3.515625,0,POINT (11.318465022746068 3.515227238116182),0.049485497879440024,0.4675542832317363,0.0,58.0
1627,11573,624,2,24,11.312759,3.58223,0,POINT (11.303900124877572 3.5840685632515488),1.004167463959323,0.5031411503756974,0.0,58.0
1758,16041,624,2,24,11.513025,3.534204,0,POINT (11.514489826236996 3.534342838855622),0.16330284036691126,0.5485245426384642,0.0,58.0
1759,16042,624,2,24,11.515079,3.501881,0,POINT (11.51223014896047 3.493735535465106),0.9593379592458077,0.5197110286501878,0.0,58.0
1760,16043,624,2,24,11.501972,3.493471,0,POINT (11.503253465937746 3.4963960353514096),0.3549868079720268,0.035940336689957886,0.0,58.0
1902,12311,624,2,24,11.502921,3.365044,0,POINT (11.510671785522447 3.3604151628820205),1.0025695790055849,0.9900694624491004,0.0,58.0
1903,12312,624,2,24,11.468397,3.3154,0,POINT (11.474115958849865 3.311717143634212),0.7554764749378479,0.2620280565729789,0.0,58.0
2503,11272,624,2,24,10.884017944336,3.8733673095703,0,POINT (10.882662048836522 3.872551877535642),0.1756385209999466,0.47951612338028116,0.0,58.0
